timestamp,sensor_id,event
2026-01-19 13:18:29,MOTION_HALL,ON
2026-01-19 13:39:26,MOTION_HALL,ON
2026-01-19 14:09:09,MOTION_HALL,ON
2026-01-19 15:08:40,MOTION_HALL,ON
2026-01-19 15:39:01,PRESSURE_SOFA,ON
2026-01-19 16:47:01,PRESSURE_SOFA,ON
2026-01-19 18:11:58,MOTION_KITCHEN,ON
2026-01-19 18:17:39,MOTION_KITCHEN,ON
2026-01-19 18:37:41,DOOR_FRIDGE,OPEN
2026-01-19 18:38:09,MOTION_KITCHEN,ON
2026-01-19 18:49:14,MOTION_KITCHEN,ON
2026-01-19 19:10:23,MOTION_KITCHEN,ON
2026-01-19 19:27:17,MOTION_KITCHEN,ON
2026-01-19 19:34:36,MOTION_KITCHEN,ON
2026-01-19 19:48:52,MOTION_KITCHEN,ON
2026-01-19 20:30:24,PRESSURE_SOFA,ON
2026-01-19 20:38:14,MOTION_LIVING,ON
2026-01-19 20:49:05,MOTION_LIVING,ON
2026-01-19 20:49:17,PRESSURE_SOFA,ON
2026-01-19 21:32:36,PRESSURE_SOFA,ON
2026-01-19 22:35:40,MOTION_LIVING,ON
2026-01-19 22:36:59,MOTION_BATH,ON
2026-01-19 23:00:43,MOTION_BEDROOM,ON
2026-01-19 23:13:57,PRESSURE_BED,ON
2026-01-20 03:28:52,MOTION_BATH,ON
2026-01-20 06:36:11,PRESSURE_BED,ON
2026-01-20 07:00:01,MOTION_BEDROOM,ON
2026-01-20 07:01:37,MOTION_HALL,ON
2026-01-20 07:22:19,MOTION_KITCHEN,ON
2026-01-20 07:25:36,MOTION_KITCHEN,ON
2026-01-20 07:27:36,MOTION_KITCHEN,ON
2026-01-20 07:32:43,MOTION_KITCHEN,ON
2026-01-20 07:32:59,MOTION_KITCHEN,ON
2026-01-20 07:42:21,DOOR_FRIDGE,OPEN
2026-01-20 08:02:48,MOTION_KITCHEN,ON
2026-01-20 08:39:50,MOTION_BATH,ON
2026-01-20 09:00:32,MOTION_BATH,ON
2026-01-20 09:09:21,MOTION_LIVING,ON
2026-01-20 09:11:27,MOTION_LIVING,ON
2026-01-20 10:06:40,MOTION_LIVING,ON
2026-01-20 10:07:24,PRESSURE_SOFA,ON
2026-01-20 10:19:22,MOTION_LIVING,ON
2026-01-20 10:55:28,MOTION_LIVING,ON
2026-01-20 11:30:49,MOTION_LIVING,ON
2026-01-20 11:54:39,MOTION_LIVING,ON
2026-01-20 12:12:05,MOTION_KITCHEN,ON
2026-01-20 12:13:09,DOOR_FRIDGE,OPEN
2026-01-20 12:15:43,MOTION_KITCHEN,ON
2026-01-20 12:17:45,MOTION_KITCHEN,ON
2026-01-20 12:22:05,MOTION_KITCHEN,ON
2026-01-20 12:28:42,MOTION_KITCHEN,ON
2026-01-20 12:29:18,MOTION_KITCHEN,ON
2026-01-20 14:32:35,PRESSURE_SOFA,ON
2026-01-20 14:52:20,PRESSURE_SOFA,ON
2026-01-20 15:11:00,MOTION_LIVING,ON
2026-01-20 15:11:05,MOTION_LIVING,ON
2026-01-20 15:29:18,MOTION_LIVING,ON
2026-01-20 15:33:48,PRESSURE_SOFA,ON
2026-01-20 15:40:38,MOTION_LIVING,ON
2026-01-20 16:11:05,MOTION_LIVING,ON
2026-01-20 16:29:46,MOTION_LIVING,ON
2026-01-20 18:09:10,MOTION_KITCHEN,ON
2026-01-20 18:13:17,MOTION_KITCHEN,ON
2026-01-20 18:37:23,DOOR_FRIDGE,OPEN
2026-01-20 18:48:24,MOTION_KITCHEN,ON
2026-01-20 19:22:26,MOTION_KITCHEN,ON
2026-01-20 19:22:31,MOTION_KITCHEN,ON
2026-01-20 19:35:50,MOTION_KITCHEN,ON
2026-01-20 20:24:25,MOTION_LIVING,ON
2026-01-20 20:51:38,PRESSURE_SOFA,ON
2026-01-20 21:16:20,PRESSURE_SOFA,ON
2026-01-20 21:33:27,PRESSURE_SOFA,ON
2026-01-20 21:43:30,MOTION_LIVING,ON
2026-01-20 21:44:51,PRESSURE_SOFA,ON
2026-01-20 22:17:06,PRESSURE_SOFA,ON
2026-01-20 22:43:19,MOTION_LIVING,ON
2026-01-20 22:44:47,MOTION_BATH,ON
2026-01-20 23:10:31,MOTION_BEDROOM,ON
2026-01-20 23:23:50,PRESSURE_BED,ON
2026-01-21 06:47:23,PRESSURE_BED,ON
2026-01-21 07:00:59,MOTION_BEDROOM,ON
2026-01-21 07:13:12,MOTION_HALL,ON
2026-01-21 07:22:52,MOTION_KITCHEN,ON
2026-01-21 07:26:28,MOTION_KITCHEN,ON
2026-01-21 07:29:53,MOTION_KITCHEN,ON
2026-01-21 07:34:45,MOTION_KITCHEN,ON
2026-01-21 07:37:01,MOTION_KITCHEN,ON
2026-01-21 07:38:43,DOOR_FRIDGE,OPEN
2026-01-21 08:05:08,MOTION_KITCHEN,ON
2026-01-21 08:55:19,MOTION_BATH,ON
2026-01-21 09:00:16,MOTION_BATH,ON
2026-01-21 09:55:23,MOTION_LIVING,ON
2026-01-21 10:07:38,PRESSURE_SOFA,ON
2026-01-21 10:09:28,MOTION_LIVING,ON
2026-01-21 10:39:32,MOTION_LIVING,ON
2026-01-21 11:31:34,MOTION_LIVING,ON
2026-01-21 11:32:50,MOTION_LIVING,ON
2026-01-21 11:35:37,MOTION_LIVING,ON
2026-01-21 12:13:49,MOTION_KITCHEN,ON
2026-01-21 12:17:42,MOTION_KITCHEN,ON
2026-01-21 12:21:10,MOTION_KITCHEN,ON
2026-01-21 12:25:39,DOOR_FRIDGE,OPEN
2026-01-21 14:27:30,MOTION_LIVING,ON
2026-01-21 14:33:25,PRESSURE_SOFA,ON
2026-01-21 15:19:47,MOTION_HALL,ON
2026-01-21 16:11:06,MOTION_LIVING,ON
2026-01-21 16:53:50,PRESSURE_SOFA,ON
2026-01-21 16:54:37,MOTION_HALL,ON
2026-01-21 17:33:58,DOOR_ENTRANCE,OPEN
2026-01-21 18:22:07,DOOR_ENTRANCE,OPEN
2026-01-21 18:33:46,MOTION_KITCHEN,ON
2026-01-21 18:38:01,DOOR_FRIDGE,OPEN
2026-01-21 19:07:51,MOTION_KITCHEN,ON
2026-01-21 19:24:21,MOTION_KITCHEN,ON
2026-01-21 19:25:04,MOTION_KITCHEN,ON
2026-01-21 19:27:30,MOTION_KITCHEN,ON
2026-01-21 19:55:13,MOTION_KITCHEN,ON
2026-01-21 20:26:29,PRESSURE_SOFA,ON
2026-01-21 20:30:11,MOTION_LIVING,ON
2026-01-21 20:52:28,MOTION_LIVING,ON
2026-01-21 22:11:59,MOTION_LIVING,ON
2026-01-21 22:18:17,MOTION_LIVING,ON
2026-01-21 22:20:35,MOTION_LIVING,ON
2026-01-21 22:32:00,PRESSURE_SOFA,ON
2026-01-21 22:37:36,MOTION_BATH,ON
2026-01-21 22:47:25,PRESSURE_SOFA,ON
2026-01-21 23:00:51,MOTION_BEDROOM,ON
2026-01-21 23:22:11,PRESSURE_BED,ON
2026-01-22 06:41:29,PRESSURE_BED,ON
2026-01-22 07:00:16,MOTION_BEDROOM,ON
2026-01-22 07:10:33,MOTION_HALL,ON
2026-01-22 07:25:52,MOTION_KITCHEN,ON
2026-01-22 07:31:22,MOTION_KITCHEN,ON
2026-01-22 07:34:39,MOTION_KITCHEN,ON
2026-01-22 07:34:58,DOOR_FRIDGE,OPEN
2026-01-22 07:38:07,MOTION_KITCHEN,ON
2026-01-22 07:39:24,MOTION_KITCHEN,ON
2026-01-22 07:39:25,MOTION_KITCHEN,ON
2026-01-22 08:09:37,MOTION_KITCHEN,ON
2026-01-22 08:37:43,MOTION_BATH,ON
2026-01-22 09:00:20,MOTION_BATH,ON
2026-01-22 09:24:07,MOTION_LIVING,ON
2026-01-22 09:28:44,MOTION_LIVING,ON
2026-01-22 09:37:24,MOTION_LIVING,ON
2026-01-22 10:00:31,PRESSURE_SOFA,ON
2026-01-22 10:43:08,MOTION_LIVING,ON
2026-01-22 11:29:27,MOTION_LIVING,ON
2026-01-22 12:14:11,MOTION_KITCHEN,ON
2026-01-22 12:19:39,DOOR_FRIDGE,OPEN
2026-01-22 12:20:53,MOTION_KITCHEN,ON
2026-01-22 12:25:18,MOTION_KITCHEN,ON
2026-01-22 12:27:10,MOTION_KITCHEN,ON
2026-01-22 14:10:01,MOTION_HALL,ON
2026-01-22 14:23:17,MOTION_LIVING,ON
2026-01-22 14:29:32,MOTION_HALL,ON
2026-01-22 15:05:08,PRESSURE_SOFA,ON
2026-01-22 16:31:31,MOTION_HALL,ON
2026-01-22 16:50:31,PRESSURE_SOFA,ON
2026-01-22 17:29:10,DOOR_ENTRANCE,OPEN
2026-01-22 18:24:55,MOTION_KITCHEN,ON
2026-01-22 18:33:16,MOTION_KITCHEN,ON
2026-01-22 18:34:36,DOOR_ENTRANCE,OPEN
2026-01-22 18:41:07,MOTION_KITCHEN,ON
2026-01-22 18:46:55,DOOR_FRIDGE,OPEN
2026-01-22 18:53:46,MOTION_KITCHEN,ON
2026-01-22 19:11:47,MOTION_KITCHEN,ON
2026-01-22 19:39:13,MOTION_KITCHEN,ON
2026-01-22 19:39:52,MOTION_KITCHEN,ON
2026-01-22 19:54:34,MOTION_KITCHEN,ON
2026-01-22 20:08:34,PRESSURE_SOFA,ON
2026-01-22 21:12:13,MOTION_LIVING,ON
2026-01-22 21:43:20,MOTION_LIVING,ON
2026-01-22 22:13:52,MOTION_LIVING,ON
2026-01-22 22:42:55,PRESSURE_SOFA,ON
2026-01-22 22:44:10,PRESSURE_SOFA,ON
2026-01-22 22:44:18,MOTION_BATH,ON
2026-01-22 23:08:17,MOTION_BEDROOM,ON
2026-01-22 23:21:57,PRESSURE_BED,ON
2026-01-23 06:38:08,PRESSURE_BED,ON
2026-01-23 07:00:17,MOTION_HALL,ON
2026-01-23 07:03:58,MOTION_BEDROOM,ON
2026-01-23 07:24:15,MOTION_KITCHEN,ON
2026-01-23 07:24:45,MOTION_KITCHEN,ON
2026-01-23 07:27:48,MOTION_KITCHEN,ON
2026-01-23 07:29:36,DOOR_FRIDGE,OPEN
2026-01-23 07:30:53,MOTION_KITCHEN,ON
2026-01-23 07:32:31,MOTION_KITCHEN,ON
2026-01-23 08:10:17,MOTION_KITCHEN,ON
2026-01-23 08:55:26,MOTION_BATH,ON
2026-01-23 09:02:28,MOTION_BATH,ON
2026-01-23 09:30:32,MOTION_LIVING,ON
2026-01-23 10:00:46,PRESSURE_SOFA,ON
2026-01-23 10:34:31,MOTION_LIVING,ON
2026-01-23 10:42:00,MOTION_LIVING,ON
2026-01-23 11:22:44,MOTION_LIVING,ON
2026-01-23 11:55:56,MOTION_LIVING,ON
2026-01-23 12:12:50,MOTION_KITCHEN,ON
2026-01-23 12:13:20,DOOR_FRIDGE,OPEN
2026-01-23 12:16:27,MOTION_KITCHEN,ON
2026-01-23 12:16:31,MOTION_KITCHEN,ON
2026-01-23 12:21:54,MOTION_KITCHEN,ON
2026-01-23 12:27:25,MOTION_KITCHEN,ON
2026-01-23 12:30:42,MOTION_KITCHEN,ON
2026-01-23 13:15:29,PRESSURE_SOFA,ON
2026-01-23 13:32:44,MOTION_LIVING,ON
2026-01-23 13:45:01,PRESSURE_SOFA,ON
2026-01-23 14:08:40,PRESSURE_SOFA,ON
2026-01-23 14:32:05,MOTION_HALL,ON
2026-01-23 14:41:50,PRESSURE_SOFA,ON
2026-01-23 14:46:10,PRESSURE_SOFA,ON
2026-01-23 15:10:23,MOTION_HALL,ON
2026-01-23 15:10:42,PRESSURE_SOFA,ON
2026-01-23 15:26:36,MOTION_HALL,ON
2026-01-23 15:48:02,MOTION_LIVING,ON
2026-01-23 15:51:48,MOTION_HALL,ON
2026-01-23 18:35:04,MOTION_KITCHEN,ON
2026-01-23 18:42:14,MOTION_KITCHEN,ON
2026-01-23 18:50:04,DOOR_FRIDGE,OPEN
2026-01-23 19:05:00,MOTION_KITCHEN,ON
2026-01-23 19:12:55,MOTION_KITCHEN,ON
2026-01-23 19:49:08,MOTION_KITCHEN,ON
2026-01-23 21:10:06,MOTION_LIVING,ON
2026-01-23 21:28:08,PRESSURE_SOFA,ON
2026-01-23 21:51:40,MOTION_LIVING,ON
2026-01-23 21:54:41,MOTION_LIVING,ON
2026-01-23 22:05:28,MOTION_LIVING,ON
2026-01-23 22:14:33,MOTION_LIVING,ON
2026-01-23 22:14:39,PRESSURE_SOFA,ON
2026-01-23 22:49:55,MOTION_BATH,ON
2026-01-23 23:00:05,MOTION_BEDROOM,ON
2026-01-23 23:08:08,PRESSURE_BED,ON
2026-01-24 06:53:46,PRESSURE_BED,ON
2026-01-24 07:02:22,MOTION_BEDROOM,ON
2026-01-24 07:08:20,MOTION_HALL,ON
2026-01-24 07:25:54,DOOR_FRIDGE,OPEN
2026-01-24 07:27:17,MOTION_KITCHEN,ON
2026-01-24 07:27:35,MOTION_KITCHEN,ON
2026-01-24 07:39:18,MOTION_KITCHEN,ON
2026-01-24 07:39:38,MOTION_KITCHEN,ON
2026-01-24 07:40:05,MOTION_KITCHEN,ON
2026-01-24 08:00:13,MOTION_KITCHEN,ON
2026-01-24 08:51:38,MOTION_BATH,ON
2026-01-24 09:06:12,MOTION_BATH,ON
2026-01-24 09:20:31,MOTION_LIVING,ON
2026-01-24 09:36:24,MOTION_LIVING,ON
2026-01-24 10:05:49,PRESSURE_SOFA,ON
2026-01-24 10:13:24,MOTION_LIVING,ON
2026-01-24 10:46:03,MOTION_LIVING,ON
2026-01-24 11:05:23,MOTION_LIVING,ON
2026-01-24 11:31:23,MOTION_LIVING,ON
2026-01-24 11:43:04,MOTION_LIVING,ON
2026-01-24 11:48:11,MOTION_LIVING,ON
2026-01-24 12:06:59,DOOR_FRIDGE,OPEN
2026-01-24 12:10:37,MOTION_KITCHEN,ON
2026-01-24 12:12:00,MOTION_KITCHEN,ON
2026-01-24 12:18:13,MOTION_KITCHEN,ON
2026-01-24 13:37:51,MOTION_LIVING,ON
2026-01-24 13:45:34,MOTION_HALL,ON
2026-01-24 14:22:19,MOTION_LIVING,ON
2026-01-24 14:39:25,PRESSURE_SOFA,ON
2026-01-24 16:32:25,MOTION_HALL,ON
2026-01-24 16:37:40,PRESSURE_SOFA,ON
2026-01-24 18:08:15,MOTION_KITCHEN,ON
2026-01-24 18:24:42,MOTION_KITCHEN,ON
2026-01-24 18:32:07,MOTION_KITCHEN,ON
2026-01-24 18:40:07,DOOR_FRIDGE,OPEN
2026-01-24 19:44:38,MOTION_KITCHEN,ON
2026-01-24 19:49:27,MOTION_KITCHEN,ON
2026-01-24 20:54:21,MOTION_LIVING,ON
2026-01-24 21:13:46,PRESSURE_SOFA,ON
2026-01-24 21:22:16,MOTION_LIVING,ON
2026-01-24 21:27:10,PRESSURE_SOFA,ON
2026-01-24 22:13:10,MOTION_LIVING,ON
2026-01-24 22:41:31,MOTION_LIVING,ON
2026-01-24 22:49:32,MOTION_BATH,ON
2026-01-24 23:01:03,MOTION_BEDROOM,ON
2026-01-24 23:20:54,PRESSURE_BED,ON
2026-01-25 03:39:02,MOTION_BATH,ON
2026-01-25 06:46:10,PRESSURE_BED,ON
2026-01-25 07:00:49,MOTION_BEDROOM,ON
2026-01-25 07:00:57,MOTION_HALL,ON
2026-01-25 07:20:15,MOTION_KITCHEN,ON
2026-01-25 07:21:54,MOTION_KITCHEN,ON
2026-01-25 07:26:30,DOOR_FRIDGE,OPEN
2026-01-25 07:27:47,MOTION_KITCHEN,ON
2026-01-25 07:36:00,MOTION_KITCHEN,ON
2026-01-25 08:01:24,MOTION_KITCHEN,ON
2026-01-25 08:39:11,MOTION_BATH,ON
2026-01-25 09:00:35,MOTION_BATH,ON
2026-01-25 09:25:15,MOTION_LIVING,ON
2026-01-25 09:38:02,MOTION_LIVING,ON
2026-01-25 10:00:20,PRESSURE_SOFA,ON
2026-01-25 10:09:36,MOTION_LIVING,ON
2026-01-25 10:09:56,MOTION_LIVING,ON
2026-01-25 10:12:32,MOTION_LIVING,ON
2026-01-25 10:23:49,MOTION_LIVING,ON
2026-01-25 10:51:20,MOTION_LIVING,ON
2026-01-25 11:08:11,MOTION_LIVING,ON
2026-01-25 12:10:23,MOTION_KITCHEN,ON
2026-01-25 12:16:18,MOTION_KITCHEN,ON
2026-01-25 12:23:50,DOOR_FRIDGE,OPEN
2026-01-25 12:27:29,MOTION_KITCHEN,ON
2026-01-25 13:18:15,MOTION_HALL,ON
2026-01-25 13:26:48,MOTION_LIVING,ON
2026-01-25 14:14:59,MOTION_LIVING,ON
2026-01-25 14:34:37,PRESSURE_SOFA,ON
2026-01-25 15:45:56,MOTION_HALL,ON
2026-01-25 16:06:34,MOTION_LIVING,ON
2026-01-25 16:52:19,MOTION_HALL,ON
2026-01-25 16:54:46,MOTION_LIVING,ON
2026-01-25 18:07:58,MOTION_KITCHEN,ON
2026-01-25 18:38:26,MOTION_KITCHEN,ON
2026-01-25 18:42:06,MOTION_KITCHEN,ON
2026-01-25 18:50:17,MOTION_KITCHEN,ON
2026-01-25 18:51:08,DOOR_FRIDGE,OPEN
2026-01-25 19:34:47,MOTION_KITCHEN,ON
2026-01-25 20:15:29,PRESSURE_SOFA,ON
2026-01-25 20:42:27,MOTION_LIVING,ON
2026-01-25 20:54:09,MOTION_LIVING,ON
2026-01-25 21:19:12,MOTION_LIVING,ON
2026-01-25 21:25:44,PRESSURE_SOFA,ON
2026-01-25 21:31:34,MOTION_LIVING,ON
2026-01-25 21:54:28,MOTION_LIVING,ON
2026-01-25 22:13:18,MOTION_LIVING,ON
2026-01-25 22:25:28,PRESSURE_SOFA,ON
2026-01-25 22:44:29,MOTION_BATH,ON
2026-01-25 23:00:54,MOTION_BEDROOM,ON
2026-01-25 23:08:05,PRESSURE_BED,ON
2026-01-26 06:41:53,PRESSURE_BED,ON
2026-01-26 07:00:09,MOTION_BEDROOM,ON
2026-01-26 07:00:45,MOTION_HALL,ON
2026-01-26 07:25:01,MOTION_KITCHEN,ON
2026-01-26 07:29:16,MOTION_KITCHEN,ON
2026-01-26 07:31:25,MOTION_KITCHEN,ON
2026-01-26 07:32:54,MOTION_KITCHEN,ON
2026-01-26 07:36:03,MOTION_KITCHEN,ON
2026-01-26 07:39:35,DOOR_FRIDGE,OPEN
2026-01-26 08:07:15,MOTION_KITCHEN,ON
2026-01-26 08:38:29,MOTION_BATH,ON
2026-01-26 09:00:51,MOTION_BATH,ON
2026-01-26 09:05:03,MOTION_LIVING,ON
2026-01-26 09:06:04,MOTION_LIVING,ON
2026-01-26 09:13:12,MOTION_LIVING,ON
2026-01-26 10:00:57,PRESSURE_SOFA,ON
2026-01-26 10:28:43,MOTION_LIVING,ON
2026-01-26 11:42:16,MOTION_LIVING,ON
2026-01-26 11:46:05,MOTION_LIVING,ON
2026-01-26 12:05:24,DOOR_FRIDGE,OPEN
2026-01-26 12:11:10,MOTION_KITCHEN,ON
2026-01-26 12:11:29,MOTION_KITCHEN,ON
2026-01-26 12:14:05,MOTION_KITCHEN,ON
2026-01-26 12:20:07,MOTION_KITCHEN,ON
2026-01-26 12:22:31,MOTION_KITCHEN,ON
2026-01-26 12:28:27,MOTION_KITCHEN,ON
2026-01-26 13:22:08,PRESSURE_SOFA,ON
2026-01-26 13:29:22,MOTION_HALL,ON
2026-01-26 14:07:39,MOTION_HALL,ON
2026-01-26 14:22:28,PRESSURE_SOFA,ON
2026-01-26 14:45:50,MOTION_HALL,ON
2026-01-26 14:46:31,PRESSURE_SOFA,ON
2026-01-26 15:29:11,PRESSURE_SOFA,ON
2026-01-26 16:16:13,PRESSURE_SOFA,ON
2026-01-26 16:17:56,MOTION_HALL,ON
2026-01-26 16:39:22,PRESSURE_SOFA,ON
2026-01-26 16:40:03,PRESSURE_SOFA,ON
2026-01-26 17:39:14,DOOR_ENTRANCE,OPEN
2026-01-26 18:15:06,MOTION_KITCHEN,ON
2026-01-26 18:20:57,DOOR_ENTRANCE,OPEN
2026-01-26 18:35:33,MOTION_KITCHEN,ON
2026-01-26 18:40:11,DOOR_FRIDGE,OPEN
2026-01-26 18:47:15,MOTION_KITCHEN,ON
2026-01-26 18:53:14,MOTION_KITCHEN,ON
2026-01-26 19:27:59,MOTION_KITCHEN,ON
2026-01-26 19:39:52,MOTION_KITCHEN,ON
2026-01-26 19:54:37,MOTION_KITCHEN,ON
2026-01-26 20:43:01,MOTION_LIVING,ON
2026-01-26 21:07:03,MOTION_LIVING,ON
2026-01-26 21:39:11,PRESSURE_SOFA,ON
2026-01-26 22:06:36,PRESSURE_SOFA,ON
2026-01-26 22:14:53,MOTION_LIVING,ON
2026-01-26 22:25:58,PRESSURE_SOFA,ON
2026-01-26 22:35:21,MOTION_LIVING,ON
2026-01-26 22:54:12,MOTION_BATH,ON
2026-01-26 23:00:21,MOTION_BEDROOM,ON
2026-01-26 23:10:58,PRESSURE_BED,ON
2026-01-27 02:33:05,MOTION_BATH,ON
2026-01-27 06:45:03,PRESSURE_BED,ON
2026-01-27 07:00:09,MOTION_BEDROOM,ON
2026-01-27 07:13:45,MOTION_HALL,ON
2026-01-27 07:23:54,MOTION_KITCHEN,ON
2026-01-27 07:28:21,DOOR_FRIDGE,OPEN
2026-01-27 07:31:04,MOTION_KITCHEN,ON
2026-01-27 07:31:45,MOTION_KITCHEN,ON
2026-01-27 07:32:37,MOTION_KITCHEN,ON
2026-01-27 07:36:55,MOTION_KITCHEN,ON
2026-01-27 08:00:20,MOTION_KITCHEN,ON
2026-01-27 08:39:10,MOTION_BATH,ON
2026-01-27 09:03:50,MOTION_BATH,ON
2026-01-27 09:16:46,MOTION_LIVING,ON
2026-01-27 09:29:19,MOTION_LIVING,ON
2026-01-27 09:47:37,MOTION_LIVING,ON
2026-01-27 09:49:36,MOTION_LIVING,ON
2026-01-27 10:02:54,PRESSURE_SOFA,ON
2026-01-27 11:25:11,MOTION_LIVING,ON
2026-01-27 11:40:44,MOTION_LIVING,ON
2026-01-27 11:49:18,MOTION_LIVING,ON
2026-01-27 11:55:22,MOTION_LIVING,ON
2026-01-27 12:15:38,MOTION_KITCHEN,ON
2026-01-27 12:20:58,MOTION_KITCHEN,ON
2026-01-27 12:25:36,DOOR_FRIDGE,OPEN
2026-01-27 12:29:14,MOTION_KITCHEN,ON
2026-01-27 13:20:20,PRESSURE_SOFA,ON
2026-01-27 14:20:04,MOTION_HALL,ON
2026-01-27 14:45:52,MOTION_LIVING,ON
2026-01-27 15:21:46,MOTION_LIVING,ON
2026-01-27 15:33:16,MOTION_LIVING,ON
2026-01-27 16:14:47,PRESSURE_SOFA,ON
2026-01-27 17:32:28,DOOR_ENTRANCE,OPEN
2026-01-27 18:07:18,MOTION_KITCHEN,ON
2026-01-27 18:09:21,MOTION_KITCHEN,ON
2026-01-27 18:15:28,MOTION_KITCHEN,ON
2026-01-27 18:25:16,MOTION_KITCHEN,ON
2026-01-27 18:29:10,MOTION_KITCHEN,ON
2026-01-27 18:33:10,DOOR_ENTRANCE,OPEN
2026-01-27 18:37:35,DOOR_FRIDGE,OPEN
2026-01-27 19:11:53,MOTION_KITCHEN,ON
2026-01-27 19:29:22,MOTION_KITCHEN,ON
2026-01-27 19:55:55,MOTION_KITCHEN,ON
2026-01-27 20:32:38,MOTION_LIVING,ON
2026-01-27 21:15:06,MOTION_LIVING,ON
2026-01-27 21:18:26,MOTION_LIVING,ON
2026-01-27 21:24:06,MOTION_LIVING,ON
2026-01-27 21:43:45,PRESSURE_SOFA,ON
2026-01-27 22:36:25,MOTION_BATH,ON
2026-01-27 22:40:42,PRESSURE_SOFA,ON
2026-01-27 23:08:35,MOTION_BEDROOM,ON
2026-01-27 23:20:09,PRESSURE_BED,ON
2026-01-28 06:44:52,PRESSURE_BED,ON
2026-01-28 07:10:38,MOTION_BEDROOM,ON
2026-01-28 07:23:01,MOTION_KITCHEN,ON
2026-01-28 07:26:10,MOTION_KITCHEN,ON
2026-01-28 07:35:12,MOTION_KITCHEN,ON
2026-01-28 07:40:18,MOTION_KITCHEN,ON
2026-01-28 08:37:30,MOTION_BATH,ON
2026-01-28 09:23:19,MOTION_LIVING,ON
2026-01-28 17:32:30,MOTION_LIVING,ON
2026-01-28 18:35:57,MOTION_KITCHEN,ON
2026-01-28 22:00:05,MOTION_BEDROOM,ON
2026-01-28 22:25:34,PRESSURE_BED,ON
2026-01-29 01:22:26,MOTION_LIVING,ON
2026-01-29 01:46:43,MOTION_HALL,ON
2026-01-29 02:00:29,DOOR_FRIDGE,OPEN
2026-01-29 02:08:54,MOTION_HALL,ON
2026-01-29 02:13:11,MOTION_LIVING,ON
2026-01-29 02:15:47,MOTION_KITCHEN,ON
2026-01-29 02:27:16,MOTION_KITCHEN,ON
2026-01-29 02:42:22,MOTION_LIVING,ON
2026-01-29 02:43:11,MOTION_KITCHEN,ON
2026-01-29 03:05:16,MOTION_HALL,ON
2026-01-29 03:06:00,MOTION_LIVING,ON
2026-01-29 03:06:23,MOTION_HALL,ON
2026-01-29 03:10:01,MOTION_KITCHEN,ON
2026-01-29 03:22:57,MOTION_KITCHEN,ON
2026-01-29 03:24:45,MOTION_LIVING,ON
2026-01-29 03:29:43,DOOR_ENTRANCE,OPEN
2026-01-29 03:54:54,MOTION_HALL,ON
2026-01-29 06:47:11,PRESSURE_BED,ON
2026-01-29 07:01:56,MOTION_BEDROOM,ON
2026-01-29 07:07:23,MOTION_HALL,ON
2026-01-29 07:26:09,DOOR_FRIDGE,OPEN
2026-01-29 07:27:53,MOTION_KITCHEN,ON
2026-01-29 07:28:28,MOTION_KITCHEN,ON
2026-01-29 07:28:36,MOTION_KITCHEN,ON
2026-01-29 07:34:02,MOTION_KITCHEN,ON
2026-01-29 07:34:16,MOTION_KITCHEN,ON
2026-01-29 08:00:05,MOTION_KITCHEN,ON
2026-01-29 08:46:51,MOTION_BATH,ON
2026-01-29 09:07:26,MOTION_BATH,ON
2026-01-29 09:30:57,MOTION_LIVING,ON
2026-01-29 09:35:19,MOTION_LIVING,ON
2026-01-29 09:40:03,MOTION_LIVING,ON
2026-01-29 10:00:07,PRESSURE_SOFA,ON
2026-01-29 10:38:26,MOTION_LIVING,ON
2026-01-29 10:41:56,MOTION_LIVING,ON
2026-01-29 11:07:32,MOTION_LIVING,ON
2026-01-29 11:38:51,MOTION_LIVING,ON
2026-01-29 11:48:39,MOTION_LIVING,ON
2026-01-29 11:48:55,MOTION_LIVING,ON
2026-01-29 12:11:27,MOTION_KITCHEN,ON
2026-01-29 12:12:43,MOTION_KITCHEN,ON
2026-01-29 12:15:10,MOTION_KITCHEN,ON
2026-01-29 12:16:08,MOTION_KITCHEN,ON
2026-01-29 12:16:51,MOTION_KITCHEN,ON
2026-01-29 12:23:12,MOTION_KITCHEN,ON
2026-01-29 12:25:09,DOOR_FRIDGE,OPEN
2026-01-29 13:10:35,PRESSURE_SOFA,ON
2026-01-29 13:11:49,MOTION_HALL,ON
2026-01-29 13:16:25,PRESSURE_SOFA,ON
2026-01-29 13:55:39,MOTION_HALL,ON
2026-01-29 13:55:55,PRESSURE_SOFA,ON
2026-01-29 14:41:37,MOTION_HALL,ON
2026-01-29 15:25:58,MOTION_HALL,ON
2026-01-29 15:31:24,PRESSURE_SOFA,ON
2026-01-29 15:38:58,PRESSURE_SOFA,ON
2026-01-29 16:12:09,PRESSURE_SOFA,ON
2026-01-29 16:40:54,PRESSURE_SOFA,ON
2026-01-29 16:41:30,MOTION_HALL,ON
2026-01-29 17:39:43,DOOR_ENTRANCE,OPEN
2026-01-29 18:19:08,MOTION_KITCHEN,ON
2026-01-29 18:32:02,DOOR_ENTRANCE,OPEN
2026-01-29 18:45:17,DOOR_FRIDGE,OPEN
2026-01-29 18:52:30,MOTION_KITCHEN,ON
2026-01-29 19:22:53,MOTION_KITCHEN,ON
2026-01-29 19:28:01,MOTION_KITCHEN,ON
